City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,<tr>,<td>,</td>,</tr>,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>,,,,,<tr><td>City_ID</td><td>City</td><td>Cloudiness</td><td>Country</td><td>Date</td><td>Humidity</td><td>Lat</td><td>Lng</td><td>Max Temp</td><td>Wind Speed</td></tr>
55,Namibe,89,AO, 03/15/2021,77,-15.1961,12.1522,76.12,0.34,<tr>,<td>,</td>,</tr>,<tr><td>55</td><td>Namibe</td><td>89</td><td>AO</td><td> 03/15/2021</td><td>77</td><td>-15.1961</td><td>12.1522</td><td>76.12</td><td>0.34</td></tr>,,,,,<tr><td>55</td><td>Namibe</td><td>89</td><td>AO</td><td> 03/15/2021</td><td>77</td><td>-15.1961</td><td>12.1522</td><td>76.12</td><td>0.34</td></tr>
56,Bilibino,8,RU, 03/15/2021,84,68.0546,166.4372,-21.32,2.21,<tr>,<td>,</td>,</tr>,<tr><td>56</td><td>Bilibino</td><td>8</td><td>RU</td><td> 03/15/2021</td><td>84</td><td>68.0546</td><td>166.4372</td><td>-21.32</td><td>2.21</td></tr>,,,,,<tr><td>56</td><td>Bilibino</td><td>8</td><td>RU</td><td> 03/15/2021</td><td>84</td><td>68.0546</td><td>166.4372</td><td>-21.32</td><td>2.21</td></tr>
57,Biak,52,ID, 03/15/2021,80,-0.9131,122.8766,77.79,1.16,<tr>,<td>,</td>,</tr>,<tr><td>57</td><td>Biak</td><td>52</td><td>ID</td><td> 03/15/2021</td><td>80</td><td>-0.9131</td><td>122.8766</td><td>77.79</td><td>1.16</td></tr>,,,,,<tr><td>57</td><td>Biak</td><td>52</td><td>ID</td><td> 03/15/2021</td><td>80</td><td>-0.9131</td><td>122.8766</td><td>77.79</td><td>1.16</td></tr>
58,Jacmel,20,HT, 03/15/2021,58,18.2342,-72.5347,84.2,10.36,<tr>,<td>,</td>,</tr>,<tr><td>58</td><td>Jacmel</td><td>20</td><td>HT</td><td> 03/15/2021</td><td>58</td><td>18.2342</td><td>-72.5347</td><td>84.2</td><td>10.36</td></tr>,,,,,<tr><td>58</td><td>Jacmel</td><td>20</td><td>HT</td><td> 03/15/2021</td><td>58</td><td>18.2342</td><td>-72.5347</td><td>84.2</td><td>10.36</td></tr>
59,Takaungu,20,KE, 03/15/2021,74,-3.6837,39.8566,82.4,4.61,<tr>,<td>,</td>,</tr>,<tr><td>59</td><td>Takaungu</td><td>20</td><td>KE</td><td> 03/15/2021</td><td>74</td><td>-3.6837</td><td>39.8566</td><td>82.4</td><td>4.61</td></tr>,,,,,<tr><td>59</td><td>Takaungu</td><td>20</td><td>KE</td><td> 03/15/2021</td><td>74</td><td>-3.6837</td><td>39.8566</td><td>82.4</td><td>4.61</td></tr>
60,Egvekinot,96,RU, 03/15/2021,94,66.3167,-179.1667,-3.19,6.64,<tr>,<td>,</td>,</tr>,<tr><td>60</td><td>Egvekinot</td><td>96</td><td>RU</td><td> 03/15/2021</td><td>94</td><td>66.3167</td><td>-179.1667</td><td>-3.19</td><td>6.64</td></tr>,,,,,<tr><td>60</td><td>Egvekinot</td><td>96</td><td>RU</td><td> 03/15/2021</td><td>94</td><td>66.3167</td><td>-179.1667</td><td>-3.19</td><td>6.64</td></tr>
61,Mount Gambier,90,AU, 03/15/2021,88,-37.8333,140.7667,57.2,8.05,<tr>,<td>,</td>,</tr>,<tr><td>61</td><td>Mount Gambier</td><td>90</td><td>AU</td><td> 03/15/2021</td><td>88</td><td>-37.8333</td><td>140.7667</td><td>57.2</td><td>8.05</td></tr>,,,,,<tr><td>61</td><td>Mount Gambier</td><td>90</td><td>AU</td><td> 03/15/2021</td><td>88</td><td>-37.8333</td><td>140.7667</td><td>57.2</td><td>8.05</td></tr>
62,Turbat,1,PK, 03/15/2021,62,26.0023,63.044,68.05,1.16,<tr>,<td>,</td>,</tr>,<tr><td>62</td><td>Turbat</td><td>1</td><td>PK</td><td> 03/15/2021</td><td>62</td><td>26.0023</td><td>63.044</td><td>68.05</td><td>1.16</td></tr>,,,,,<tr><td>62</td><td>Turbat</td><td>1</td><td>PK</td><td> 03/15/2021</td><td>62</td><td>26.0023</td><td>63.044</td><td>68.05</td><td>1.16</td></tr>
63,Madimba,2,TZ, 03/15/2021,86,-10.4,40.3333,78.03,4.85,<tr>,<td>,</td>,</tr>,<tr><td>63</td><td>Madimba</td><td>2</td><td>TZ</td><td> 03/15/2021</td><td>86</td><td>-10.4</td><td>40.3333</td><td>78.03</td><td>4.85</td></tr>,,,,,<tr><td>63</td><td>Madimba</td><td>2</td><td>TZ</td><td> 03/15/2021</td><td>86</td><td>-10.4</td><td>40.3333</td><td>78.03</td><td>4.85</td></tr>
64,Tiksi,90,RU, 03/15/2021,86,71.6872,128.8694,-20.7,9.31,<tr>,<td>,</td>,</tr>,<tr><td>64</td><td>Tiksi</td><td>90</td><td>RU</td><td> 03/15/2021</td><td>86</td><td>71.6872</td><td>128.8694</td><td>-20.7</td><td>9.31</td></tr>,,,,,<tr><td>64</td><td>Tiksi</td><td>90</td><td>RU</td><td> 03/15/2021</td><td>86</td><td>71.6872</td><td>128.8694</td><td>-20.7</td><td>9.31</td></tr>
65,Mapastepec,26,MX, 03/15/2021,43,15.4333,-92.9,91.06,10.6,<tr>,<td>,</td>,</tr>,<tr><td>65</td><td>Mapastepec</td><td>26</td><td>MX</td><td> 03/15/2021</td><td>43</td><td>15.4333</td><td>-92.9</td><td>91.06</td><td>10.6</td></tr>,,,,,<tr><td>65</td><td>Mapastepec</td><td>26</td><td>MX</td><td> 03/15/2021</td><td>43</td><td>15.4333</td><td>-92.9</td><td>91.06</td><td>10.6</td></tr>
66,Huercal-Overa,0,ES, 03/15/2021,71,37.389,-1.9454,52,1.99,<tr>,<td>,</td>,</tr>,<tr><td>66</td><td>Huercal-Overa</td><td>0</td><td>ES</td><td> 03/15/2021</td><td>71</td><td>37.389</td><td>-1.9454</td><td>52</td><td>1.99</td></tr>,,,,,<tr><td>66</td><td>Huercal-Overa</td><td>0</td><td>ES</td><td> 03/15/2021</td><td>71</td><td>37.389</td><td>-1.9454</td><td>52</td><td>1.99</td></tr>
67,Anadyr,20,RU, 03/15/2021,84,64.75,177.4833,-9,20.13,<tr>,<td>,</td>,</tr>,<tr><td>67</td><td>Anadyr</td><td>20</td><td>RU</td><td> 03/15/2021</td><td>84</td><td>64.75</td><td>177.4833</td><td>-9</td><td>20.13</td></tr>,,,,,<tr><td>67</td><td>Anadyr</td><td>20</td><td>RU</td><td> 03/15/2021</td><td>84</td><td>64.75</td><td>177.4833</td><td>-9</td><td>20.13</td></tr>
68,Amapa,100,BR, 03/15/2021,94,1,-52,79.25,3.33,<tr>,<td>,</td>,</tr>,<tr><td>68</td><td>Amapa</td><td>100</td><td>BR</td><td> 03/15/2021</td><td>94</td><td>1</td><td>-52</td><td>79.25</td><td>3.33</td></tr>,,,,,<tr><td>68</td><td>Amapa</td><td>100</td><td>BR</td><td> 03/15/2021</td><td>94</td><td>1</td><td>-52</td><td>79.25</td><td>3.33</td></tr>
69,Cape Town,20,ZA, 03/15/2021,77,-33.9258,18.4232,64.99,16.11,<tr>,<td>,</td>,</tr>,<tr><td>69</td><td>Cape Town</td><td>20</td><td>ZA</td><td> 03/15/2021</td><td>77</td><td>-33.9258</td><td>18.4232</td><td>64.99</td><td>16.11</td></tr>,,,,,<tr><td>69</td><td>Cape Town</td><td>20</td><td>ZA</td><td> 03/15/2021</td><td>77</td><td>-33.9258</td><td>18.4232</td><td>64.99</td><td>16.11</td></tr>
70,Kumphawapi,56,TH, 03/15/2021,79,17.1087,103.0149,81,3.38,<tr>,<td>,</td>,</tr>,<tr><td>70</td><td>Kumphawapi</td><td>56</td><td>TH</td><td> 03/15/2021</td><td>79</td><td>17.1087</td><td>103.0149</td><td>81</td><td>3.38</td></tr>,,,,,<tr><td>70</td><td>Kumphawapi</td><td>56</td><td>TH</td><td> 03/15/2021</td><td>79</td><td>17.1087</td><td>103.0149</td><td>81</td><td>3.38</td></tr>
71,Vila Franca Do Campo,40,PT, 03/15/2021,88,37.7167,-25.4333,62.6,4.61,<tr>,<td>,</td>,</tr>,<tr><td>71</td><td>Vila Franca Do Campo</td><td>40</td><td>PT</td><td> 03/15/2021</td><td>88</td><td>37.7167</td><td>-25.4333</td><td>62.6</td><td>4.61</td></tr>,,,,,<tr><td>71</td><td>Vila Franca Do Campo</td><td>40</td><td>PT</td><td> 03/15/2021</td><td>88</td><td>37.7167</td><td>-25.4333</td><td>62.6</td><td>4.61</td></tr>
72,Koppal,0,IN, 03/15/2021,33,15.35,76.15,75.49,11.07,<tr>,<td>,</td>,</tr>,<tr><td>72</td><td>Koppal</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>33</td><td>15.35</td><td>76.15</td><td>75.49</td><td>11.07</td></tr>,,,,,<tr><td>72</td><td>Koppal</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>33</td><td>15.35</td><td>76.15</td><td>75.49</td><td>11.07</td></tr>
73,Antofagasta,20,CL, 03/15/2021,60,-23.65,-70.4,71.6,17.27,<tr>,<td>,</td>,</tr>,<tr><td>73</td><td>Antofagasta</td><td>20</td><td>CL</td><td> 03/15/2021</td><td>60</td><td>-23.65</td><td>-70.4</td><td>71.6</td><td>17.27</td></tr>,,,,,<tr><td>73</td><td>Antofagasta</td><td>20</td><td>CL</td><td> 03/15/2021</td><td>60</td><td>-23.65</td><td>-70.4</td><td>71.6</td><td>17.27</td></tr>
74,Sorland,20,NO, 03/15/2021,70,67.667,12.6934,37.4,9.22,<tr>,<td>,</td>,</tr>,<tr><td>74</td><td>Sorland</td><td>20</td><td>NO</td><td> 03/15/2021</td><td>70</td><td>67.667</td><td>12.6934</td><td>37.4</td><td>9.22</td></tr>,,,,,<tr><td>74</td><td>Sorland</td><td>20</td><td>NO</td><td> 03/15/2021</td><td>70</td><td>67.667</td><td>12.6934</td><td>37.4</td><td>9.22</td></tr>
75,Port Alfred,100,ZA, 03/15/2021,95,-33.5906,26.891,66.99,4,<tr>,<td>,</td>,</tr>,<tr><td>75</td><td>Port Alfred</td><td>100</td><td>ZA</td><td> 03/15/2021</td><td>95</td><td>-33.5906</td><td>26.891</td><td>66.99</td><td>4</td></tr>,,,,,<tr><td>75</td><td>Port Alfred</td><td>100</td><td>ZA</td><td> 03/15/2021</td><td>95</td><td>-33.5906</td><td>26.891</td><td>66.99</td><td>4</td></tr>
76,Caxias,0,PT, 03/15/2021,55,38.7031,-9.2767,63,13.8,<tr>,<td>,</td>,</tr>,<tr><td>76</td><td>Caxias</td><td>0</td><td>PT</td><td> 03/15/2021</td><td>55</td><td>38.7031</td><td>-9.2767</td><td>63</td><td>13.8</td></tr>,,,,,<tr><td>76</td><td>Caxias</td><td>0</td><td>PT</td><td> 03/15/2021</td><td>55</td><td>38.7031</td><td>-9.2767</td><td>63</td><td>13.8</td></tr>
77,Jinka,100,ET, 03/15/2021,82,5.65,36.65,66.33,2.66,<tr>,<td>,</td>,</tr>,<tr><td>77</td><td>Jinka</td><td>100</td><td>ET</td><td> 03/15/2021</td><td>82</td><td>5.65</td><td>36.65</td><td>66.33</td><td>2.66</td></tr>,,,,,<tr><td>77</td><td>Jinka</td><td>100</td><td>ET</td><td> 03/15/2021</td><td>82</td><td>5.65</td><td>36.65</td><td>66.33</td><td>2.66</td></tr>
78,Matagami,75,CA, 03/15/2021,41,49.7502,-77.6328,14,5.19,<tr>,<td>,</td>,</tr>,<tr><td>78</td><td>Matagami</td><td>75</td><td>CA</td><td> 03/15/2021</td><td>41</td><td>49.7502</td><td>-77.6328</td><td>14</td><td>5.19</td></tr>,,,,,<tr><td>78</td><td>Matagami</td><td>75</td><td>CA</td><td> 03/15/2021</td><td>41</td><td>49.7502</td><td>-77.6328</td><td>14</td><td>5.19</td></tr>
79,Torbay,90,CA, 03/15/2021,86,47.6666,-52.7314,28,4.61,<tr>,<td>,</td>,</tr>,<tr><td>79</td><td>Torbay</td><td>90</td><td>CA</td><td> 03/15/2021</td><td>86</td><td>47.6666</td><td>-52.7314</td><td>28</td><td>4.61</td></tr>,,,,,<tr><td>79</td><td>Torbay</td><td>90</td><td>CA</td><td> 03/15/2021</td><td>86</td><td>47.6666</td><td>-52.7314</td><td>28</td><td>4.61</td></tr>
80,Puerto Madryn,17,AR, 03/15/2021,37,-42.7692,-65.0385,80.56,8.21,<tr>,<td>,</td>,</tr>,<tr><td>80</td><td>Puerto Madryn</td><td>17</td><td>AR</td><td> 03/15/2021</td><td>37</td><td>-42.7692</td><td>-65.0385</td><td>80.56</td><td>8.21</td></tr>,,,,,<tr><td>80</td><td>Puerto Madryn</td><td>17</td><td>AR</td><td> 03/15/2021</td><td>37</td><td>-42.7692</td><td>-65.0385</td><td>80.56</td><td>8.21</td></tr>
81,Clyde River,20,CA, 03/15/2021,71,70.4692,-68.5914,-5.8,20.71,<tr>,<td>,</td>,</tr>,<tr><td>81</td><td>Clyde River</td><td>20</td><td>CA</td><td> 03/15/2021</td><td>71</td><td>70.4692</td><td>-68.5914</td><td>-5.8</td><td>20.71</td></tr>,,,,,<tr><td>81</td><td>Clyde River</td><td>20</td><td>CA</td><td> 03/15/2021</td><td>71</td><td>70.4692</td><td>-68.5914</td><td>-5.8</td><td>20.71</td></tr>
82,Kodiak,75,US, 03/15/2021,55,57.79,-152.4072,33.8,5.75,<tr>,<td>,</td>,</tr>,<tr><td>82</td><td>Kodiak</td><td>75</td><td>US</td><td> 03/15/2021</td><td>55</td><td>57.79</td><td>-152.4072</td><td>33.8</td><td>5.75</td></tr>,,,,,<tr><td>82</td><td>Kodiak</td><td>75</td><td>US</td><td> 03/15/2021</td><td>55</td><td>57.79</td><td>-152.4072</td><td>33.8</td><td>5.75</td></tr>
83,Umm Lajj,90,SA, 03/15/2021,62,25.0213,37.2685,77.09,1.3,<tr>,<td>,</td>,</tr>,<tr><td>83</td><td>Umm Lajj</td><td>90</td><td>SA</td><td> 03/15/2021</td><td>62</td><td>25.0213</td><td>37.2685</td><td>77.09</td><td>1.3</td></tr>,,,,,<tr><td>83</td><td>Umm Lajj</td><td>90</td><td>SA</td><td> 03/15/2021</td><td>62</td><td>25.0213</td><td>37.2685</td><td>77.09</td><td>1.3</td></tr>
84,Porbandar,0,IN, 03/15/2021,60,21.6422,69.6093,75.2,12.3,<tr>,<td>,</td>,</tr>,<tr><td>84</td><td>Porbandar</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>60</td><td>21.6422</td><td>69.6093</td><td>75.2</td><td>12.3</td></tr>,,,,,<tr><td>84</td><td>Porbandar</td><td>0</td><td>IN</td><td> 03/15/2021</td><td>60</td><td>21.6422</td><td>69.6093</td><td>75.2</td><td>12.3</td></tr>
85,Chapleau,20,CA, 03/15/2021,21,47.8405,-83.4034,30.2,3.44,<tr>,<td>,</td>,</tr>,<tr><td>85</td><td>Chapleau</td><td>20</td><td>CA</td><td> 03/15/2021</td><td>21</td><td>47.8405</td><td>-83.4034</td><td>30.2</td><td>3.44</td></tr>,,,,,<tr><td>85</td><td>Chapleau</td><td>20</td><td>CA</td><td> 03/15/2021</td><td>21</td><td>47.8405</td><td>-83.4034</td><td>30.2</td><td>3.44</td></tr>
86,Komsomolskiy,92,UZ, 03/15/2021,86,40.4272,71.7189,32,4.61,<tr>,<td>,</td>,</tr>,<tr><td>86</td><td>Komsomolskiy</td><td>92</td><td>UZ</td><td> 03/15/2021</td><td>86</td><td>40.4272</td><td>71.7189</td><td>32</td><td>4.61</td></tr>,,,,,<tr><td>86</td><td>Komsomolskiy</td><td>92</td><td>UZ</td><td> 03/15/2021</td><td>86</td><td>40.4272</td><td>71.7189</td><td>32</td><td>4.61</td></tr>
87,East London,100,ZA, 03/15/2021,79,-33.0153,27.9116,70.48,13.65,<tr>,<td>,</td>,</tr>,<tr><td>87</td><td>East London</td><td>100</td><td>ZA</td><td> 03/15/2021</td><td>79</td><td>-33.0153</td><td>27.9116</td><td>70.48</td><td>13.65</td></tr>,,,,,<tr><td>87</td><td>East London</td><td>100</td><td>ZA</td><td> 03/15/2021</td><td>79</td><td>-33.0153</td><td>27.9116</td><td>70.48</td><td>13.65</td></tr>
88,Chumikan,100,RU, 03/15/2021,95,54.7183,135.315,18.48,10.18,<tr>,<td>,</td>,</tr>,<tr><td>88</td><td>Chumikan</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>95</td><td>54.7183</td><td>135.315</td><td>18.48</td><td>10.18</td></tr>,,,,,<tr><td>88</td><td>Chumikan</td><td>100</td><td>RU</td><td> 03/15/2021</td><td>95</td><td>54.7183</td><td>135.315</td><td>18.48</td><td>10.18</td></tr>
89,Bambous Virieux,20,MU, 03/15/2021,83,-20.3428,57.7575,80.01,5.75,<tr>,<td>,</td>,</tr>,<tr><td>89</td><td>Bambous Virieux</td><td>20</td><td>MU</td><td> 03/15/2021</td><td>83</td><td>-20.3428</td><td>57.7575</td><td>80.01</td><td>5.75</td></tr>,,,,,<tr><td>89</td><td>Bambous Virieux</td><td>20</td><td>MU</td><td> 03/15/2021</td><td>83</td><td>-20.3428</td><td>57.7575</td><td>80.01</td><td>5.75</td></tr>
90,Sao Filipe,100,CV, 03/15/2021,68,14.8961,-24.4956,72.73,13.82,<tr>,<td>,</td>,</tr>,<tr><td>90</td><td>Sao Filipe</td><td>100</td><td>CV</td><td> 03/15/2021</td><td>68</td><td>14.8961</td><td>-24.4956</td><td>72.73</td><td>13.82</td></tr>,,,,,<tr><td>90</td><td>Sao Filipe</td><td>100</td><td>CV</td><td> 03/15/2021</td><td>68</td><td>14.8961</td><td>-24.4956</td><td>72.73</td><td>13.82</td></tr>
91,Nabire,100,ID, 03/15/2021,82,-3.3667,135.4833,75.42,3.78,<tr>,<td>,</td>,</tr>,<tr><td>91</td><td>Nabire</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>82</td><td>-3.3667</td><td>135.4833</td><td>75.42</td><td>3.78</td></tr>,,,,,<tr><td>91</td><td>Nabire</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>82</td><td>-3.3667</td><td>135.4833</td><td>75.42</td><td>3.78</td></tr>
92,Wakkanai,14,JP, 03/15/2021,79,45.4094,141.6739,37.4,12.01,<tr>,<td>,</td>,</tr>,<tr><td>92</td><td>Wakkanai</td><td>14</td><td>JP</td><td> 03/15/2021</td><td>79</td><td>45.4094</td><td>141.6739</td><td>37.4</td><td>12.01</td></tr>,,,,,<tr><td>92</td><td>Wakkanai</td><td>14</td><td>JP</td><td> 03/15/2021</td><td>79</td><td>45.4094</td><td>141.6739</td><td>37.4</td><td>12.01</td></tr>
93,Boffa,0,GN, 03/15/2021,73,10.1667,-14.0333,76.26,5.64,<tr>,<td>,</td>,</tr>,<tr><td>93</td><td>Boffa</td><td>0</td><td>GN</td><td> 03/15/2021</td><td>73</td><td>10.1667</td><td>-14.0333</td><td>76.26</td><td>5.64</td></tr>,,,,,<tr><td>93</td><td>Boffa</td><td>0</td><td>GN</td><td> 03/15/2021</td><td>73</td><td>10.1667</td><td>-14.0333</td><td>76.26</td><td>5.64</td></tr>
94,Faanui,63,PF, 03/15/2021,76,-16.4833,-151.75,82.33,13.65,<tr>,<td>,</td>,</tr>,<tr><td>94</td><td>Faanui</td><td>63</td><td>PF</td><td> 03/15/2021</td><td>76</td><td>-16.4833</td><td>-151.75</td><td>82.33</td><td>13.65</td></tr>,,,,,<tr><td>94</td><td>Faanui</td><td>63</td><td>PF</td><td> 03/15/2021</td><td>76</td><td>-16.4833</td><td>-151.75</td><td>82.33</td><td>13.65</td></tr>
95,Kavieng,12,PG, 03/15/2021,73,-2.5744,150.7967,81.28,5.7,<tr>,<td>,</td>,</tr>,<tr><td>95</td><td>Kavieng</td><td>12</td><td>PG</td><td> 03/15/2021</td><td>73</td><td>-2.5744</td><td>150.7967</td><td>81.28</td><td>5.7</td></tr>,,,,,<tr><td>95</td><td>Kavieng</td><td>12</td><td>PG</td><td> 03/15/2021</td><td>73</td><td>-2.5744</td><td>150.7967</td><td>81.28</td><td>5.7</td></tr>
96,Bengkulu,100,ID, 03/15/2021,86,-3.8004,102.2655,77.34,3.8,<tr>,<td>,</td>,</tr>,<tr><td>96</td><td>Bengkulu</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>86</td><td>-3.8004</td><td>102.2655</td><td>77.34</td><td>3.8</td></tr>,,,,,<tr><td>96</td><td>Bengkulu</td><td>100</td><td>ID</td><td> 03/15/2021</td><td>86</td><td>-3.8004</td><td>102.2655</td><td>77.34</td><td>3.8</td></tr>
97,Tateyama,75,JP, 03/15/2021,54,34.9833,139.8667,51.8,6.91,<tr>,<td>,</td>,</tr>,<tr><td>97</td><td>Tateyama</td><td>75</td><td>JP</td><td> 03/15/2021</td><td>54</td><td>34.9833</td><td>139.8667</td><td>51.8</td><td>6.91</td></tr>,,,,,<tr><td>97</td><td>Tateyama</td><td>75</td><td>JP</td><td> 03/15/2021</td><td>54</td><td>34.9833</td><td>139.8667</td><td>51.8</td><td>6.91</td></tr>
98,Constitucion,64,CL, 03/15/2021,67,-35.3333,-72.4167,61.23,6.82,<tr>,<td>,</td>,</tr>,<tr><td>98</td><td>Constitucion</td><td>64</td><td>CL</td><td> 03/15/2021</td><td>67</td><td>-35.3333</td><td>-72.4167</td><td>61.23</td><td>6.82</td></tr>,,,,,<tr><td>98</td><td>Constitucion</td><td>64</td><td>CL</td><td> 03/15/2021</td><td>67</td><td>-35.3333</td><td>-72.4167</td><td>61.23</td><td>6.82</td></tr>
99,Minsk,0,BY, 03/15/2021,93,53.9,27.5667,28.4,2.24,<tr>,<td>,</td>,</tr>,<tr><td>99</td><td>Minsk</td><td>0</td><td>BY</td><td> 03/15/2021</td><td>93</td><td>53.9</td><td>27.5667</td><td>28.4</td><td>2.24</td></tr>,,,,,<tr><td>99</td><td>Minsk</td><td>0</td><td>BY</td><td> 03/15/2021</td><td>93</td><td>53.9</td><td>27.5667</td><td>28.4</td><td>2.24</td></tr>
100,Juegang,100,CN, 03/15/2021,94,32.3174,121.1855,54,1.01,<tr>,<td>,</td>,</tr>,<tr><td>100</td><td>Juegang</td><td>100</td><td>CN</td><td> 03/15/2021</td><td>94</td><td>32.3174</td><td>121.1855</td><td>54</td><td>1.01</td></tr>,,,,,<tr><td>100</td><td>Juegang</td><td>100</td><td>CN</td><td> 03/15/2021</td><td>94</td><td>32.3174</td><td>121.1855</td><td>54</td><td>1.01</td></tr>
101,Aklavik,75,CA, 03/15/2021,71,68.2191,-135.0107,-7.6,11.5,<tr>,<td>,</td>,</tr>,<tr><td>101</td><td>Aklavik</td><td>75</td><td>CA</td><td> 03/15/2021</td><td>71</td><td>68.2191</td><td>-135.0107</td><td>-7.6</td><td>11.5</td></tr>,,,,,<tr><td>101</td><td>Aklavik</td><td>75</td><td>CA</td><td> 03/15/2021</td><td>71</td><td>68.2191</td><td>-135.0107</td><td>-7.6</td><td>11.5</td></tr>
102,Leixlip,75,IE, 03/15/2021,87,53.3658,-6.4956,54,11.5,<tr>,<td>,</td>,</tr>,<tr><td>102</td><td>Leixlip</td><td>75</td><td>IE</td><td> 03/15/2021</td><td>87</td><td>53.3658</td><td>-6.4956</td><td>54</td><td>11.5</td></tr>,,,,,<tr><td>102</td><td>Leixlip</td><td>75</td><td>IE</td><td> 03/15/2021</td><td>87</td><td>53.3658</td><td>-6.4956</td><td>54</td><td>11.5</td></tr>
103,Tarakan,62,ID, 03/15/2021,81,3.3,117.6333,80.6,6.26,<tr>,<td>,</td>,</tr>,<tr><td>103</td><td>Tarakan</td><td>62</td><td>ID</td><td> 03/15/2021</td><td>81</td><td>3.3</td><td>117.6333</td><td>80.6</td><td>6.26</td></tr>,,,,,<tr><td>103</td><td>Tarakan</td><td>62</td><td>ID</td><td> 03/15/2021</td><td>81</td><td>3.3</td><td>117.6333</td><td>80.6</td><td>6.26</td></tr>
104,Southwick,1,US, 03/15/2021,19,42.0548,-72.7704,32,11.5,<tr>,<td>,</td>,</tr>,<tr><td>104</td><td>Southwick</td><td>1</td><td>US</td><td> 03/15/2021</td><td>19</td><td>42.0548</td><td>-72.7704</td><td>32</td><td>11.5</td></tr>,,,,,<tr><td>104</td><td>Southwick</td><td>1</td><td>US</td><td> 03/15/2021</td><td>19</td><td>42.0548</td><td>-72.7704</td><td>32</td><td>11.5</td></tr>
105,Lorengau,100,PG, 03/15/2021,69,-2.0226,147.2712,82.22,8.39,<tr>,<td>,</td>,</tr>,<tr><td>105</td><td>Lorengau</td><td>100</td><td>PG</td><td> 03/15/2021</td><td>69</td><td>-2.0226</td><td>147.2712</td><td>82.22</td><td>8.39</td></tr>,,,,,<tr><td>105</td><td>Lorengau</td><td>100</td><td>PG</td><td> 03/15/2021</td><td>69</td><td>-2.0226</td><td>147.2712</td><td>82.22</td><td>8.39</td></tr>
106,Voh,0,NC, 03/15/2021,84,-20.9667,164.7,74.3,3.2,<tr>,<td>,</td>,</tr>,<tr><td>106</td><td>Voh</td><td>0</td><td>NC</td><td> 03/15/2021</td><td>84</td><td>-20.9667</td><td>164.7</td><td>74.3</td><td>3.2</td></tr>,,,,,<tr><td>106</td><td>Voh</td><td>0</td><td>NC</td><td> 03/15/2021</td><td>84</td><td>-20.9667</td><td>164.7</td><td>74.3</td><td>3.2</td></tr>
107,Port Lincoln,74,AU, 03/15/2021,87,-34.7333,135.8667,62.76,7.23,<tr>,<td>,</td>,</tr>,<tr><td>107</td><td>Port Lincoln</td><td>74</td><td>AU</td><td> 03/15/2021</td><td>87</td><td>-34.7333</td><td>135.8667</td><td>62.76</td><td>7.23</td></tr>,,,,,<tr><td>107</td><td>Port Lincoln</td><td>74</td><td>AU</td><td> 03/15/2021</td><td>87</td><td>-34.7333</td><td>135.8667</td><td>62.76</td><td>7.23</td></tr>
108,Camacha,20,PT, 03/15/2021,72,33.0833,-16.3333,60.8,13.8,<tr>,<td>,</td>,</tr>,<tr><td>108</td><td>Camacha</td><td>20</td><td>PT</td><td> 03/15/2021</td><td>72</td><td>33.0833</td><td>-16.3333</td><td>60.8</td><td>13.8</td></tr>,,,,,<tr><td>108</td><td>Camacha</td><td>20</td><td>PT</td><td> 03/15/2021</td><td>72</td><td>33.0833</td><td>-16.3333</td><td>60.8</td><td>13.8</td></tr>
109,Saint-Philippe,0,RE, 03/15/2021,73,-21.3585,55.7679,78.8,6.91,<tr>,<td>,</td>,</tr>,<tr><td>109</td><td>Saint-Philippe</td><td>0</td><td>RE</td><td> 03/15/2021</td><td>73</td><td>-21.3585</td><td>55.7679</td><td>78.8</td><td>6.91</td></tr>,,,,,<tr><td>109</td><td>Saint-Philippe</td><td>0</td><td>RE</td><td> 03/15/2021</td><td>73</td><td>-21.3585</td><td>55.7679</td><td>78.8</td><td>6.91</td></tr>
110,Puro,38,PH, 03/15/2021,83,12.4841,123.3827,78.82,4.16,<tr>,<td>,</td>,</tr>,<tr><td>110</td><td>Puro</td><td>38</td><td>PH</td><td> 03/15/2021</td><td>83</td><td>12.4841</td><td>123.3827</td><td>78.82</td><td>4.16</td></tr>,,,,,<tr><td>110</td><td>Puro</td><td>38</td><td>PH</td><td> 03/15/2021</td><td>83</td><td>12.4841</td><td>123.3827</td><td>78.82</td><td>4.16</td></tr>
